token_count,source,compressed,signature,label,raw_lexicon,tokens
3,lexicon,no,AES:Pastoral|ENG:low|ZS:low,Positive-Sum Tuned-Out Pastoral,Positive-Sum Tuned-Out Pastoral,Positive-Sum + Tuned-Out + Pastoral
3,lexicon,no,AES:Pastoral|ENG:low|ZS:mid,Realist Tuned-Out Pastoral,Realist Tuned-Out Pastoral,Realist + Tuned-Out + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|EPS:Autonomous,Casual Autonomous Pastoral,Casual Autonomous Pastoral,Casual + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|EPS:Empiricist,Casual Empiricist Pastoral,Casual Empiricist Pastoral,Casual + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|EPS:Institutionalist,Casual Institutionalist Pastoral,Casual Institutionalist Pastoral,Casual + Institutionalist + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|EPS:Intuitionist,Casual Intuitionist Pastoral,Casual Intuitionist Pastoral,Casual + Intuitionist + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|EPS:Nihilist,Casual Nihilist Pastoral,Casual Nihilist Pastoral,Casual + Nihilist + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|EPS:Traditionalist,Casual Traditionalist Pastoral,Casual Traditionalist Pastoral,Casual + Traditionalist + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|MAT:high,Casual Free-Marketeer Pastoral,Casual Free-Marketeer Pastoral,Casual + Free-Marketeer + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|MAT:low,Casual Redistributionist Pastoral,Casual Redistributionist Pastoral,Casual + Redistributionist + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|MOR:high,Casual Universalist Pastoral,Casual Universalist Pastoral,Casual + Universalist + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|MOR:low,Casual Particularist Pastoral,Casual Particularist Pastoral,Casual + Particularist + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|MORAL_CIRCLE:class,Casual Pastoral Class-Conscious,Casual Pastoral Class-Conscious,Casual + Pastoral + Class-Conscious
3,lexicon,no,AES:Pastoral|ENG:mid|MORAL_CIRCLE:ethnic_racial,Casual Pastoral Ethnic-Communitarian,Casual Pastoral Ethnic-Communitarian,Casual + Pastoral + Ethnic-Communitarian
3,lexicon,no,AES:Pastoral|ENG:mid|MORAL_CIRCLE:gender,Casual Pastoral Gender-Identitarian,Casual Pastoral Gender-Identitarian,Casual + Pastoral + Gender-Identitarian
3,lexicon,no,AES:Pastoral|ENG:mid|MORAL_CIRCLE:ideological,Casual Pastoral Partisan-Communitarian,Casual Pastoral Partisan-Communitarian,Casual + Pastoral + Partisan-Communitarian
3,lexicon,no,AES:Pastoral|ENG:mid|MORAL_CIRCLE:national,Casual Pastoral Nationalist,Casual Pastoral Nationalist,Casual + Pastoral + Nationalist
3,lexicon,no,AES:Pastoral|ENG:mid|MORAL_CIRCLE:religious,Casual Pastoral Religious-Communitarian,Casual Pastoral Religious-Communitarian,Casual + Pastoral + Religious-Communitarian
3,lexicon,no,AES:Pastoral|ENG:mid|MORAL_CIRCLE:universal,Casual Pastoral Universalist,Casual Pastoral Universalist,Casual + Pastoral + Universalist
3,lexicon,no,AES:Pastoral|ENG:mid|ONT_H:high,Casual Malleabilist Pastoral,Casual Malleabilist Pastoral,Casual + Malleabilist + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|ONT_H:low,Casual Essentialist Pastoral,Casual Essentialist Pastoral,Casual + Essentialist + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|ONT_S:high,Casual Institutional Pastoral,Casual Institutional Pastoral,Casual + Institutional + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|ONT_S:low,Casual Anti-Institutional Pastoral,Casual Anti-Institutional Pastoral,Casual + Anti-Institutional + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|PF:high,Casual Partisan Pastoral,Casual Partisan Pastoral,Casual + Partisan + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|PF:low,Casual Detached Pastoral,Casual Detached Pastoral,Casual + Detached + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|PRO:high,Casual Procedural Pastoral,Casual Procedural Pastoral,Casual + Procedural + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|PRO:low,Casual Consequentialist Pastoral,Casual Consequentialist Pastoral,Casual + Consequentialist + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|TRB:high,Casual Tribal Pastoral,Casual Tribal Pastoral,Casual + Tribal + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|TRB:low,Casual Inclusivist Pastoral,Casual Inclusivist Pastoral,Casual + Inclusivist + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|ZS:high,Casual Combative Pastoral,Casual Combative Pastoral,Casual + Combative + Pastoral
3,lexicon,no,AES:Pastoral|ENG:mid|ZS:low,Casual Positive-Sum Pastoral,Casual Positive-Sum Pastoral,Casual + Positive-Sum + Pastoral
3,lexicon,yes,AES:Pastoral|EPS:Autonomous|MAT:high,Self-Reliant Pastoral,Free-Marketeer Autonomous Pastoral,Free-Marketeer + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|MAT:low,Redistributionist Autonomous Pastoral,Redistributionist Autonomous Pastoral,Redistributionist + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|MAT:mid,Mixed-Economy Autonomous Pastoral,Mixed-Economy Autonomous Pastoral,Mixed-Economy + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|MOR:high,Universalist Autonomous Pastoral,Universalist Autonomous Pastoral,Universalist + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|MOR:low,Particularist Autonomous Pastoral,Particularist Autonomous Pastoral,Particularist + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|MOR:mid,Civic Autonomous Pastoral,Civic Autonomous Pastoral,Civic + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|MORAL_CIRCLE:class,Autonomous Pastoral Class-Conscious,Autonomous Pastoral Class-Conscious,Autonomous + Pastoral + Class-Conscious
3,lexicon,no,AES:Pastoral|EPS:Autonomous|MORAL_CIRCLE:ethnic_racial,Autonomous Pastoral Ethnic-Communitarian,Autonomous Pastoral Ethnic-Communitarian,Autonomous + Pastoral + Ethnic-Communitarian
3,lexicon,no,AES:Pastoral|EPS:Autonomous|MORAL_CIRCLE:gender,Autonomous Pastoral Gender-Identitarian,Autonomous Pastoral Gender-Identitarian,Autonomous + Pastoral + Gender-Identitarian
3,lexicon,no,AES:Pastoral|EPS:Autonomous|MORAL_CIRCLE:ideological,Autonomous Pastoral Partisan-Communitarian,Autonomous Pastoral Partisan-Communitarian,Autonomous + Pastoral + Partisan-Communitarian
3,lexicon,no,AES:Pastoral|EPS:Autonomous|MORAL_CIRCLE:national,Autonomous Pastoral Nationalist,Autonomous Pastoral Nationalist,Autonomous + Pastoral + Nationalist
3,lexicon,no,AES:Pastoral|EPS:Autonomous|MORAL_CIRCLE:religious,Autonomous Pastoral Religious-Communitarian,Autonomous Pastoral Religious-Communitarian,Autonomous + Pastoral + Religious-Communitarian
3,lexicon,no,AES:Pastoral|EPS:Autonomous|MORAL_CIRCLE:universal,Autonomous Pastoral Universalist,Autonomous Pastoral Universalist,Autonomous + Pastoral + Universalist
3,lexicon,no,AES:Pastoral|EPS:Autonomous|ONT_H:high,Malleabilist Autonomous Pastoral,Malleabilist Autonomous Pastoral,Malleabilist + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|ONT_H:low,Essentialist Autonomous Pastoral,Essentialist Autonomous Pastoral,Essentialist + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|ONT_H:mid,Tempered Autonomous Pastoral,Tempered Autonomous Pastoral,Tempered + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|ONT_S:high,Institutional Autonomous Pastoral,Institutional Autonomous Pastoral,Institutional + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|ONT_S:low,Anti-Institutional Autonomous Pastoral,Anti-Institutional Autonomous Pastoral,Anti-Institutional + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|ONT_S:mid,Reformist Autonomous Pastoral,Reformist Autonomous Pastoral,Reformist + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|PF:high,Partisan Autonomous Pastoral,Partisan Autonomous Pastoral,Partisan + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|PF:low,Detached Autonomous Pastoral,Detached Autonomous Pastoral,Detached + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|PF:mid,Engaged-Civic Autonomous Pastoral,Engaged-Civic Autonomous Pastoral,Engaged-Civic + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|PRO:high,Procedural Autonomous Pastoral,Procedural Autonomous Pastoral,Procedural + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|PRO:low,Consequentialist Autonomous Pastoral,Consequentialist Autonomous Pastoral,Consequentialist + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|PRO:mid,Pragmatic Autonomous Pastoral,Pragmatic Autonomous Pastoral,Pragmatic + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|TRB:high,Tribal Autonomous Pastoral,Tribal Autonomous Pastoral,Tribal + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|TRB:low,Inclusivist Autonomous Pastoral,Inclusivist Autonomous Pastoral,Inclusivist + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|TRB:mid,Civic Autonomous Pastoral,Civic Autonomous Pastoral,Civic + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|ZS:high,Combative Autonomous Pastoral,Combative Autonomous Pastoral,Combative + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|ZS:low,Positive-Sum Autonomous Pastoral,Positive-Sum Autonomous Pastoral,Positive-Sum + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Autonomous|ZS:mid,Realist Autonomous Pastoral,Realist Autonomous Pastoral,Realist + Autonomous + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|MAT:high,Free-Marketeer Empiricist Pastoral,Free-Marketeer Empiricist Pastoral,Free-Marketeer + Empiricist + Pastoral
3,merger-partial,no,AES:Pastoral|EPS:Empiricist|MAT:low,Pastoral Evidence-Based Progressive,Redistributionist Empiricist Pastoral,Redistributionist + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|MAT:mid,Mixed-Economy Empiricist Pastoral,Mixed-Economy Empiricist Pastoral,Mixed-Economy + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|MOR:high,Universalist Empiricist Pastoral,Universalist Empiricist Pastoral,Universalist + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|MOR:low,Particularist Empiricist Pastoral,Particularist Empiricist Pastoral,Particularist + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|MOR:mid,Civic Empiricist Pastoral,Civic Empiricist Pastoral,Civic + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|MORAL_CIRCLE:class,Empiricist Pastoral Class-Conscious,Empiricist Pastoral Class-Conscious,Empiricist + Pastoral + Class-Conscious
3,lexicon,no,AES:Pastoral|EPS:Empiricist|MORAL_CIRCLE:ethnic_racial,Empiricist Pastoral Ethnic-Communitarian,Empiricist Pastoral Ethnic-Communitarian,Empiricist + Pastoral + Ethnic-Communitarian
3,lexicon,no,AES:Pastoral|EPS:Empiricist|MORAL_CIRCLE:gender,Empiricist Pastoral Gender-Identitarian,Empiricist Pastoral Gender-Identitarian,Empiricist + Pastoral + Gender-Identitarian
3,lexicon,no,AES:Pastoral|EPS:Empiricist|MORAL_CIRCLE:ideological,Empiricist Pastoral Partisan-Communitarian,Empiricist Pastoral Partisan-Communitarian,Empiricist + Pastoral + Partisan-Communitarian
3,lexicon,no,AES:Pastoral|EPS:Empiricist|MORAL_CIRCLE:national,Empiricist Pastoral Nationalist,Empiricist Pastoral Nationalist,Empiricist + Pastoral + Nationalist
3,lexicon,no,AES:Pastoral|EPS:Empiricist|MORAL_CIRCLE:religious,Empiricist Pastoral Religious-Communitarian,Empiricist Pastoral Religious-Communitarian,Empiricist + Pastoral + Religious-Communitarian
3,lexicon,no,AES:Pastoral|EPS:Empiricist|MORAL_CIRCLE:universal,Empiricist Pastoral Universalist,Empiricist Pastoral Universalist,Empiricist + Pastoral + Universalist
3,lexicon,no,AES:Pastoral|EPS:Empiricist|ONT_H:high,Malleabilist Empiricist Pastoral,Malleabilist Empiricist Pastoral,Malleabilist + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|ONT_H:low,Essentialist Empiricist Pastoral,Essentialist Empiricist Pastoral,Essentialist + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|ONT_H:mid,Tempered Empiricist Pastoral,Tempered Empiricist Pastoral,Tempered + Empiricist + Pastoral
3,merger-partial,no,AES:Pastoral|EPS:Empiricist|ONT_S:high,Pastoral Evidence-Based Institutionalist,Institutional Empiricist Pastoral,Institutional + Empiricist + Pastoral
3,lexicon,yes,AES:Pastoral|EPS:Empiricist|ONT_S:low,Skeptic Pastoral,Anti-Institutional Empiricist Pastoral,Anti-Institutional + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|ONT_S:mid,Reformist Empiricist Pastoral,Reformist Empiricist Pastoral,Reformist + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|PF:high,Partisan Empiricist Pastoral,Partisan Empiricist Pastoral,Partisan + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|PF:low,Detached Empiricist Pastoral,Detached Empiricist Pastoral,Detached + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|PF:mid,Engaged-Civic Empiricist Pastoral,Engaged-Civic Empiricist Pastoral,Engaged-Civic + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|PRO:high,Procedural Empiricist Pastoral,Procedural Empiricist Pastoral,Procedural + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|PRO:low,Consequentialist Empiricist Pastoral,Consequentialist Empiricist Pastoral,Consequentialist + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|PRO:mid,Pragmatic Empiricist Pastoral,Pragmatic Empiricist Pastoral,Pragmatic + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|TRB:high,Tribal Empiricist Pastoral,Tribal Empiricist Pastoral,Tribal + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|TRB:low,Inclusivist Empiricist Pastoral,Inclusivist Empiricist Pastoral,Inclusivist + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|TRB:mid,Civic Empiricist Pastoral,Civic Empiricist Pastoral,Civic + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|ZS:high,Combative Empiricist Pastoral,Combative Empiricist Pastoral,Combative + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|ZS:low,Positive-Sum Empiricist Pastoral,Positive-Sum Empiricist Pastoral,Positive-Sum + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Empiricist|ZS:mid,Realist Empiricist Pastoral,Realist Empiricist Pastoral,Realist + Empiricist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Institutionalist|MAT:high,Free-Marketeer Institutionalist Pastoral,Free-Marketeer Institutionalist Pastoral,Free-Marketeer + Institutionalist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Institutionalist|MAT:low,Redistributionist Institutionalist Pastoral,Redistributionist Institutionalist Pastoral,Redistributionist + Institutionalist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Institutionalist|MAT:mid,Mixed-Economy Institutionalist Pastoral,Mixed-Economy Institutionalist Pastoral,Mixed-Economy + Institutionalist + Pastoral
3,lexicon,no,AES:Pastoral|EPS:Institutionalist|MOR:high,Universalist Institutionalist Pastoral,Universalist Institutionalist Pastoral,Universalist + Institutionalist + Pastoral
